,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,player
1,2002-03,Davidson,Southern,12,0,44,2.7,7.3,0.375,1.8,5.5,0.33299999999999996,0.9,1.8,0.5,1.8,1.8,1.0,2.7,4.5,1.8,0.9,2.7,1.8,8.2,Puff Summers
2,2003-04,Davidson,Southern,16,0,26,6.2,15.4,0.4,1.5,6.2,0.25,4.6,9.2,0.5,0.0,0.0,,4.6,6.2,0.0,0.0,6.2,9.2,16.9,Puff Summers
3,Career,Davidson,,33,0,84,3.8,11.0,0.348,1.4,5.7,0.25,2.4,5.2,0.455,1.9,2.9,0.667,2.9,6.7,1.0,0.5,3.3,4.3,11.9,Puff Summers
0,2002-03,Penn State,Big Ten,28,22,528,3.2,6.3,0.506,3.2,6.3,0.506,0.0,0.0,,2.0,2.8,0.703,8.6,0.8,1.1,1.2,1.9,5.5,8.3,Rob Summers
1,2003-04,Penn State,Big Ten,28,20,673,2.9,7.3,0.39299999999999996,2.9,7.1,0.4,0.0,0.1,0.0,0.7,2.3,0.289,7.2,1.0,0.5,0.5,1.7,3.9,6.4,Rob Summers
2,2005-06,West Virginia,Big East,33,0,125,2.6,5.4,0.47100000000000003,2.6,5.1,0.5,0.0,0.3,0.0,0.6,1.9,0.33299999999999996,4.5,1.3,1.3,0.3,2.6,6.4,5.8,Rob Summers
3,2006-07,West Virginia,Big East,36,36,779,3.5,5.6,0.633,3.5,5.5,0.645,0.0,0.1,0.0,1.0,1.9,0.541,8.5,1.6,1.4,1.6,1.2,4.7,8.1,Rob Summers
4,Career,Overall,,125,78,2105,3.2,6.3,0.505,3.2,6.2,0.512,0.0,0.1,0.0,1.1,2.2,0.5,7.9,1.2,1.0,1.1,1.6,4.8,7.5,Rob Summers
5,,Penn State,,56,42,1201,3.0,6.8,0.439,3.0,6.8,0.44299999999999995,0.0,0.1,0.0,1.2,2.5,0.493,7.8,0.9,0.7,0.8,1.8,4.6,7.2,Rob Summers
6,,West Virginia,,69,36,904,3.4,5.6,0.611,3.4,5.4,0.626,0.0,0.1,0.0,1.0,1.9,0.512,8.0,1.6,1.4,1.4,1.4,5.0,7.8,Rob Summers
0,2010-11,Tennessee,SEC,4,0,7,5.7,5.7,1.0,0.0,0.0,,5.7,5.7,1.0,0.0,0.0,,5.7,0.0,0.0,0.0,5.7,0.0,17.1,Tyler Summit
1,2011-12,Tennessee,SEC,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.3,0.0,Tyler Summit
2,Career,Tennessee,,7,0,10,4.0,4.0,1.0,0.0,0.0,,4.0,4.0,1.0,0.0,0.0,,4.0,0.0,0.0,0.0,4.0,4.0,12.0,Tyler Summit
0,2015-16,San Diego,WCC,14,0,72,4.4,17.8,0.25,1.7,3.3,0.5,2.8,14.4,0.192,0.6,1.7,0.33299999999999996,1.1,2.8,1.1,0.0,1.7,5.0,12.2,Hunter Summy
1,2017-18,San Diego,WCC,10,0,77,2.6,6.2,0.41700000000000004,0.5,1.0,0.5,2.1,5.2,0.4,0.0,0.0,,0.5,1.6,1.0,0.0,1.6,2.1,7.3,Hunter Summy
2,Career,San Diego,,24,0,149,3.5,11.8,0.295,1.1,2.1,0.5,2.4,9.7,0.25,0.3,0.8,0.33299999999999996,0.8,2.1,1.1,0.0,1.6,3.5,9.7,Hunter Summy
0,2002-03,Mount St. Mary's,NEC,27,27,942,2.7,7.0,0.386,1.5,3.6,0.424,1.2,3.4,0.34600000000000003,1.6,2.2,0.731,3.0,5.1,2.4,0.1,3.0,2.4,8.2,Chris Sumner
1,2003-04,Mount St. Mary's,NEC,29,6,762,2.3,5.1,0.45399999999999996,1.0,2.4,0.413,1.3,2.7,0.49,1.6,2.1,0.75,4.4,4.1,1.8,0.1,2.3,2.8,7.5,Chris Sumner
2,2004-05,Mount St. Mary's,NEC,26,13,576,1.6,4.7,0.33799999999999997,0.8,1.8,0.423,0.8,2.9,0.28600000000000003,1.0,1.7,0.625,4.0,5.5,1.8,0.0,2.7,2.6,5.1,Chris Sumner
3,2005-06,Mount St. Mary's,NEC,30,1,541,2.5,6.4,0.395,1.0,2.3,0.452,1.5,4.1,0.364,1.7,2.1,0.821,3.9,5.2,1.9,0.0,2.6,2.1,8.2,Chris Sumner
4,Career,Mount St. Mary's,,112,47,2821,2.3,5.9,0.396,1.1,2.7,0.426,1.2,3.2,0.371,1.5,2.0,0.736,3.7,4.9,2.0,0.0,2.7,2.5,7.4,Chris Sumner
0,2006-07,William & Mary,CAA,21,1,154,5.2,14.0,0.37,4.4,9.6,0.45899999999999996,0.8,4.4,0.17600000000000002,1.0,4.4,0.235,4.9,1.6,1.6,0.8,3.6,1.0,12.2,Danny Sumner
1,2007-08,William & Mary,CAA,33,22,832,6.3,12.6,0.504,4.9,8.8,0.5539999999999999,1.4,3.8,0.385,2.6,4.1,0.635,5.8,1.3,1.0,0.7,2.5,2.2,16.7,Danny Sumner
2,2008-09,William & Mary,CAA,30,24,927,6.4,16.1,0.39899999999999997,4.1,8.9,0.461,2.3,7.2,0.32299999999999995,2.2,4.0,0.5379999999999999,5.7,1.6,0.6,0.6,2.5,2.3,17.3,Danny Sumner
3,2009-10,William & Mary,CAA,33,32,951,5.2,13.0,0.39899999999999997,3.2,6.6,0.48100000000000004,2.0,6.4,0.316,2.3,4.1,0.5670000000000001,5.3,1.5,0.8,1.0,1.4,1.9,14.7,Danny Sumner
4,Career,William & Mary,,117,79,2864,5.9,13.9,0.425,4.0,8.1,0.496,1.9,5.8,0.326,2.3,4.1,0.5579999999999999,5.5,1.5,0.8,0.8,2.2,2.1,16.0,Danny Sumner
0,2014-15,Xavier,Big East,6,0,43,1.9,9.3,0.2,1.9,6.5,0.28600000000000003,0.0,2.8,0.0,3.7,5.6,0.667,4.7,5.6,1.9,0.0,4.7,8.4,7.4,Edmond Sumner
1,2015-16,Xavier,Big East,31,29,802,5.1,12.8,0.397,3.8,8.7,0.44299999999999995,1.2,4.1,0.301,5.6,7.7,0.727,5.3,5.6,1.9,0.3,3.2,3.6,17.0,Edmond Sumner
2,2016-17,Xavier,Big East,21,20,696,5.8,12.1,0.479,5.1,9.6,0.5329999999999999,0.7,2.5,0.273,5.7,7.8,0.735,5.2,6.0,1.6,0.9,3.3,2.9,18.0,Edmond Sumner
3,Career,Xavier,,58,49,1541,5.3,12.4,0.429,4.4,9.0,0.483,1.0,3.4,0.285,5.6,7.7,0.73,5.2,5.8,1.8,0.6,3.3,3.4,17.2,Edmond Sumner
0,1993-94,Lafayette,Patriot,5,0,9,8.9,8.9,1.0,8.9,8.9,1.0,0.0,0.0,,0.0,8.9,0.0,8.9,4.4,0.0,8.9,0.0,4.4,17.8,Greg Sumner
1,1994-95,Lafayette,Patriot,3,0,13,6.2,15.4,0.4,6.2,15.4,0.4,0.0,0.0,,0.0,0.0,,3.1,0.0,0.0,3.1,12.3,9.2,12.3,Greg Sumner
2,Career,Lafayette,,8,0,22,7.3,12.7,0.5710000000000001,7.3,12.7,0.5710000000000001,0.0,0.0,,0.0,3.6,0.0,5.5,1.8,0.0,5.5,7.3,7.3,14.5,Greg Sumner
0,2006-07,Hampton,MEAC,20,1,84,6.2,12.4,0.5,2.9,5.7,0.5,3.3,6.7,0.5,1.4,1.4,1.0,3.3,1.9,1.4,0.5,5.7,10.5,17.1,Kevin Sumner
1,2007-08,Hampton,MEAC,14,1,52,5.4,14.6,0.368,3.1,5.4,0.5710000000000001,2.3,9.2,0.25,0.0,0.0,,6.9,0.0,0.8,0.8,3.1,4.6,13.1,Kevin Sumner
2,Career,Hampton,,34,2,136,5.9,13.2,0.444,2.9,5.6,0.526,2.9,7.6,0.385,0.9,0.9,1.0,4.7,1.2,1.2,0.6,4.7,8.2,15.6,Kevin Sumner
0,2018-19,Stetson,A-Sun,31,16,716,5.0,14.3,0.348,2.1,6.4,0.325,2.9,7.9,0.366,1.6,2.0,0.8059999999999999,5.0,3.6,1.1,0.1,2.5,3.0,14.5,Marques Sumner
1,Career,Stetson,,31,16,716,5.0,14.3,0.348,2.1,6.4,0.325,2.9,7.9,0.366,1.6,2.0,0.8059999999999999,5.0,3.6,1.1,0.1,2.5,3.0,14.5,Marques Sumner
0,2002-03,Villanova,Big East,31,5,588,5.0,11.6,0.433,4.4,9.0,0.489,0.6,2.6,0.237,2.4,3.4,0.72,8.7,0.9,1.1,1.0,2.9,4.7,13.1,Curtis Sumpter
1,2003-04,Villanova,Big East,32,31,1058,6.2,12.7,0.49,5.4,10.2,0.532,0.8,2.5,0.318,4.1,5.5,0.752,8.5,1.5,1.2,1.1,3.3,3.2,17.3,Curtis Sumpter
2,2004-05,Villanova,Big East,29,29,930,6.3,13.5,0.467,4.6,9.7,0.48,1.7,3.9,0.433,4.8,5.9,0.81,9.0,1.2,1.4,1.1,2.5,3.7,19.1,Curtis Sumpter
3,2006-07,Villanova,Big East,32,29,975,7.5,16.7,0.447,5.3,10.9,0.491,2.1,5.8,0.366,5.7,7.1,0.805,9.4,1.1,1.2,1.1,2.9,4.0,22.8,Curtis Sumpter
4,Career,Villanova,,124,94,3551,6.4,13.8,0.462,5.0,10.0,0.5,1.4,3.8,0.36,4.5,5.7,0.7829999999999999,8.9,1.2,1.3,1.1,2.9,3.8,18.6,Curtis Sumpter
0,2012-13,UNC Greensboro,Southern,4,0,8,5.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,5.0,10.0,Thomas Sumpter
1,Career,UNC Greensboro,,4,0,8,5.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,5.0,10.0,Thomas Sumpter
0,1996-97,Oral Roberts,Ind,8,0.0,12.0,0.0,10.0,0.0,0.0,6.7,0.0,0.0,3.3,0.0,0.0,0.0,,13.3,0.0,3.3,0.0,10.0,0.0,0.0,Dave Sumrall
1,1997-98,Oral Roberts,Mid-Cont,14,,,,,0.28600000000000003,,,0.0,,,0.33299999999999996,,,0.6,,,,,,,,Dave Sumrall
2,1999-00,Oral Roberts,Mid-Cont,7,7.0,,,,0.0,,,,,,0.0,,,,,,,,,,,Dave Sumrall
3,2000-01,Oral Roberts,Mid-Cont,10,1.0,,,,0.125,,,0.25,,,0.0,,,0.75,,,,,,,,Dave Sumrall
4,Career,Oral Roberts,,39,8.0,12.0,16.7,90.0,0.185,3.3,26.7,0.125,13.3,63.3,0.21100000000000002,20.0,30.0,0.667,53.3,20.0,13.3,0.0,16.7,3.3,66.7,Dave Sumrall
0,2004-05,Florida A&M,MEAC,29,15,461,6.9,12.5,0.556,6.9,12.5,0.556,0.0,0.0,,3.3,5.1,0.644,11.7,1.1,1.6,0.8,3.0,6.3,17.2,O.J. Sumter
1,Career,Florida A&M,,29,15,461,6.9,12.5,0.556,6.9,12.5,0.556,0.0,0.0,,3.3,5.1,0.644,11.7,1.1,1.6,0.8,3.0,6.3,17.2,O.J. Sumter
0,2013-14,Norfolk State,MEAC,6,0,14,0.0,2.9,0.0,0.0,2.9,0.0,0.0,0.0,,5.7,5.7,1.0,5.7,2.9,0.0,0.0,0.0,0.0,5.7,Hefeng Sun
1,2014-15,Norfolk State,MEAC,18,1,65,3.7,6.8,0.545,3.7,6.8,0.545,0.0,0.0,,1.2,1.2,1.0,2.5,1.2,0.6,1.2,1.8,5.5,8.6,Hefeng Sun
2,Career,Norfolk State,,24,1,79,3.0,6.1,0.5,3.0,6.1,0.5,0.0,0.0,,2.0,2.0,1.0,3.0,1.5,0.5,1.0,1.5,4.6,8.1,Hefeng Sun
0,2016-17,Cal State Northridge,Big West,1,0,9,4.4,17.8,0.25,4.4,13.3,0.33299999999999996,0.0,4.4,0.0,0.0,0.0,,22.2,0.0,4.4,0.0,0.0,8.9,8.9,Siyao Sun
1,Career,Cal State Northridge,,1,0,9,4.4,17.8,0.25,4.4,13.3,0.33299999999999996,0.0,4.4,0.0,0.0,0.0,,22.2,0.0,4.4,0.0,0.0,8.9,8.9,Siyao Sun
0,2015-16,Rhode Island,A-10,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.3,0.0,0.0,0.0,0.0,0.0,0.0,Rex Sunahara
1,Career,Rhode Island,,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.3,0.0,0.0,0.0,0.0,0.0,0.0,Rex Sunahara
0,2008-09,College of Charleston,Southern,25,0,166,3.9,10.1,0.381,0.7,2.7,0.273,3.1,7.5,0.419,1.0,1.4,0.667,6.3,1.7,2.2,0.5,2.4,5.8,11.8,Matt Sundberg
1,2009-10,College of Charleston,Southern,26,0,287,4.2,11.0,0.38,1.4,3.6,0.385,2.8,7.4,0.377,1.3,2.1,0.6,6.1,0.8,0.8,0.4,1.1,3.9,12.4,Matt Sundberg
2,2011-12,College of Charleston,Southern,29,4,633,3.7,10.3,0.36200000000000004,1.3,2.6,0.488,2.5,7.7,0.32,1.5,2.0,0.774,7.0,0.7,1.1,0.4,1.5,3.4,11.4,Matt Sundberg
3,2012-13,College of Charleston,Southern,32,2,263,3.3,10.3,0.324,1.5,3.7,0.41700000000000004,1.8,6.7,0.273,1.5,2.6,0.588,9.1,1.1,0.6,0.6,1.1,4.4,10.0,Matt Sundberg
4,Career,College of Charleston,,112,6,1349,3.8,10.4,0.361,1.3,3.0,0.42200000000000004,2.5,7.4,0.336,1.4,2.0,0.6809999999999999,7.1,0.9,1.1,0.4,1.4,4.0,11.4,Matt Sundberg
0,1995-96,Hawaii,WAC,27,18,469,4.9,8.4,0.5820000000000001,4.9,8.4,0.5820000000000001,0.0,0.0,,2.5,3.8,0.659,9.9,1.7,0.7,2.5,3.0,7.4,12.2,Seth Sundberg
1,1996-97,Hawaii,WAC,19,19,497,5.2,11.2,0.46,5.2,11.2,0.46,0.0,0.0,,1.4,2.5,0.581,12.2,1.5,0.5,3.1,2.2,4.3,11.8,Seth Sundberg
2,Career,Hawaii,,46,37,966,5.0,9.8,0.511,5.0,9.8,0.511,0.0,0.0,,1.9,3.1,0.627,11.1,1.6,0.6,2.8,2.6,5.8,12.0,Seth Sundberg
0,1995-96,Lamar,Sun Belt,18,0.0,192.0,4.2,9.2,0.455,0.6,1.5,0.429,3.5,7.7,0.45899999999999996,1.5,2.5,0.583,2.1,2.7,0.8,0.0,2.1,5.4,13.3,Matt Sundblad
1,1996-97,Lamar,Sun Belt,27,,556.0,3.7,10.1,0.369,0.9,1.7,0.522,2.9,8.5,0.33899999999999997,3.1,3.9,0.7959999999999999,2.8,2.6,1.0,0.1,,,13.5,Matt Sundblad
2,1997-98,Lamar,Sun Belt,27,,788.0,4.0,11.1,0.358,1.2,3.0,0.40700000000000003,2.7,8.1,0.34,4.9,5.3,0.9229999999999999,3.9,1.8,1.4,0.0,,,15.5,Matt Sundblad
3,1998-99,Lamar,Southland,28,,,,,0.41100000000000003,,,0.354,,,0.435,,,0.884,,,,,,,,Matt Sundblad
4,Career,Lamar,,100,0.0,1536.0,6.7,17.4,0.38799999999999996,1.7,4.4,0.39899999999999997,5.0,13.0,0.384,6.0,6.9,0.868,5.8,3.8,1.6,0.0,,,24.5,Matt Sundblad
0,2012-13,Seattle,WAC,29,26,665,6.6,14.3,0.462,6.2,12.9,0.479,0.4,1.4,0.304,2.8,3.8,0.746,10.4,1.1,0.7,1.4,4.1,5.3,16.5,Deshaun Sunderhaus
1,2013-14,Seattle,WAC,19,6,414,7.9,13.7,0.5770000000000001,7.9,13.7,0.5770000000000001,0.0,0.0,,3.7,6.1,0.603,11.4,1.7,1.0,2.3,2.1,4.6,19.5,Deshaun Sunderhaus
2,2014-15,Seattle,WAC,8,2,125,6.7,9.9,0.677,6.7,9.9,0.677,0.0,0.0,,2.9,4.2,0.6920000000000001,8.6,1.9,0.3,1.0,1.6,4.5,16.3,Deshaun Sunderhaus
3,Career,Seattle,,56,34,1204,7.1,13.7,0.518,6.8,12.9,0.531,0.2,0.8,0.304,3.1,4.6,0.6759999999999999,10.6,1.4,0.8,1.7,3.2,5.0,17.5,Deshaun Sunderhaus
0,1991-92,Cal State Fullerton,Big West,28,27,1000,4.6,10.7,0.431,4.2,9.0,0.46,0.4,1.6,0.268,2.8,3.7,0.753,3.4,7.3,1.6,0.1,4.5,2.9,12.4,Aaron Sunderland
1,1992-93,Cal State Fullerton,Big West,26,25,923,5.3,13.0,0.405,4.5,10.7,0.423,0.8,2.4,0.327,3.7,5.5,0.677,3.8,6.8,2.2,0.1,3.9,2.3,15.1,Aaron Sunderland
2,Career,Cal State Fullerton,,54,52,1923,4.9,11.8,0.41700000000000004,4.3,9.8,0.441,0.6,2.0,0.302,3.2,4.6,0.7090000000000001,3.6,7.1,1.9,0.1,4.2,2.6,13.7,Aaron Sunderland
0,2001-02,Fairleigh Dickinson,NEC,17,11,274,4.5,10.7,0.425,3.2,6.1,0.524,1.3,4.5,0.29,1.2,2.0,0.5710000000000001,5.8,3.1,2.2,0.7,3.5,4.5,11.5,Ryshaun Sunkins
1,2002-03,Fairleigh Dickinson,NEC,8,3,55,4.4,10.2,0.429,3.6,5.8,0.625,0.7,4.4,0.16699999999999998,2.2,3.6,0.6,4.4,2.2,2.9,0.7,7.3,2.9,11.6,Ryshaun Sunkins
2,2003-04,Fairleigh Dickinson,NEC,15,0,125,3.8,7.0,0.545,2.6,3.5,0.727,1.3,3.5,0.364,1.0,1.3,0.75,8.0,1.9,2.2,0.3,3.8,4.8,9.9,Ryshaun Sunkins
3,2004-05,Fairleigh Dickinson,NEC,11,0,89,4.0,8.5,0.474,2.7,4.0,0.667,1.3,4.5,0.3,0.4,1.3,0.33299999999999996,3.1,1.3,0.9,0.4,2.2,6.7,9.9,Ryshaun Sunkins
4,Career,Fairleigh Dickinson,,51,14,543,4.3,9.4,0.45299999999999996,3.0,5.2,0.586,1.3,4.3,0.293,1.1,1.9,0.5770000000000001,5.7,2.4,2.1,0.6,3.8,4.8,10.9,Ryshaun Sunkins
0,2002-03,Bradley,MVC,14,0,35,5.7,10.3,0.556,4.6,6.9,0.667,1.1,3.4,0.33299999999999996,1.1,2.3,0.5,6.9,4.6,1.1,0.0,3.4,3.4,13.7,Ryan Sunley
1,2003-04,Bradley,MVC,1,0,3,0.0,13.3,0.0,0.0,13.3,0.0,0.0,0.0,,0.0,0.0,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,Ryan Sunley
2,Career,Bradley,,15,0,38,5.3,10.5,0.5,4.2,7.4,0.5710000000000001,1.1,3.2,0.33299999999999996,1.1,2.1,0.5,6.3,5.3,1.1,0.0,3.2,3.2,12.6,Ryan Sunley
0,2020-21,Ball State,MAC,19,0,195,2.9,9.2,0.311,1.2,3.7,0.33299999999999996,1.6,5.5,0.29600000000000004,0.0,0.0,,4.3,3.5,0.2,0.0,2.5,3.5,7.4,Teemu Suokas
1,Career,Ball State,,19,0,195,2.9,9.2,0.311,1.2,3.7,0.33299999999999996,1.6,5.5,0.29600000000000004,0.0,0.0,,4.3,3.5,0.2,0.0,2.5,3.5,7.4,Teemu Suokas
0,2005-06,Penn State,Big Ten,11,0,36,2.2,7.8,0.28600000000000003,2.2,6.7,0.33299999999999996,0.0,1.1,0.0,1.1,2.2,0.5,5.6,1.1,0.0,1.1,4.4,10.0,5.6,Joonas Suotamo
1,2006-07,Penn State,Big Ten,18,0,105,1.5,5.0,0.308,1.5,4.6,0.33299999999999996,0.0,0.4,0.0,3.4,4.2,0.818,7.2,0.0,0.4,0.0,2.7,5.3,6.5,Joonas Suotamo
2,2007-08,Penn State,Big Ten,5,0,19,0.0,6.3,0.0,0.0,6.3,0.0,0.0,0.0,,0.0,0.0,,8.4,0.0,2.1,4.2,8.4,4.2,0.0,Joonas Suotamo
3,Career,Penn State,,34,0,160,1.5,5.8,0.261,1.5,5.3,0.28600000000000003,0.0,0.5,0.0,2.5,3.3,0.769,7.0,0.3,0.5,0.8,3.8,6.3,5.5,Joonas Suotamo
0,2017-18,Charlotte,CUSA,28,8,568,5.0,10.1,0.49700000000000005,5.0,10.0,0.5,0.0,0.1,0.0,2.1,4.3,0.49200000000000005,9.6,0.7,0.6,0.8,2.6,3.3,12.1,Milos Supica
1,2018-19,Charlotte,CUSA,29,18,651,5.2,9.8,0.525,5.2,9.8,0.525,0.0,0.0,,3.1,4.5,0.685,8.4,1.7,1.1,0.9,3.7,5.0,13.4,Milos Supica
2,2019-20,Charlotte,CUSA,29,0,438,6.0,9.5,0.635,6.0,9.5,0.635,0.0,0.0,,2.5,3.8,0.643,10.0,1.9,0.8,0.9,4.0,4.3,14.5,Milos Supica
3,2020-21,Charlotte,CUSA,20,20,428,4.6,7.9,0.583,4.6,7.9,0.583,0.0,0.0,,2.5,3.4,0.75,10.3,1.5,0.9,0.6,2.9,4.2,11.7,Milos Supica
4,Career,Charlotte,,106,46,2085,5.2,9.4,0.55,5.2,9.4,0.551,0.0,0.0,0.0,2.6,4.1,0.632,9.4,1.4,0.9,0.8,3.3,4.2,12.9,Milos Supica
0,1991-92,Florida State,ACC,31,12,872,5.7,12.3,0.461,3.9,7.8,0.49700000000000005,1.8,4.5,0.39799999999999996,4.3,6.9,0.627,4.9,3.5,1.9,0.2,3.3,3.1,17.4,Bob Sura
1,1992-93,Florida State,ACC,34,34,1213,7.9,17.6,0.452,5.5,10.3,0.537,2.4,7.3,0.332,4.0,6.2,0.638,6.9,3.0,1.8,0.2,4.3,2.9,22.3,Bob Sura
2,1993-94,Florida State,ACC,27,26,932,8.7,18.5,0.469,6.4,11.5,0.562,2.2,7.0,0.317,5.0,7.7,0.654,9.1,5.2,2.8,0.8,4.8,2.9,24.6,Bob Sura
3,1994-95,Florida State,ACC,27,26,981,6.7,16.0,0.41700000000000004,4.6,9.6,0.48100000000000004,2.1,6.4,0.32299999999999995,5.0,7.3,0.687,7.6,6.0,2.0,0.2,3.8,3.1,20.5,Bob Sura
4,Career,Florida State,,119,98,3998,7.3,16.3,0.45,5.2,9.9,0.523,2.2,6.4,0.336,4.5,7.0,0.652,7.1,4.4,2.1,0.4,4.1,3.0,21.3,Bob Sura
0,2007-08,Quinnipiac,NEC,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Matt Suraci
1,Career,Quinnipiac,,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Matt Suraci
0,1991-92,Drake,MVC,26,14.0,554,1.4,4.1,0.35100000000000003,1.0,2.7,0.368,0.4,1.4,0.316,1.2,2.5,0.457,3.0,5.2,2.9,0.0,5.2,4.0,4.5,Aleksander Surla
1,1992-93,Drake,MVC,25,,102,1.6,3.5,0.444,1.2,2.7,0.429,0.4,0.8,0.5,0.4,2.0,0.2,2.0,4.7,6.3,0.0,6.7,7.5,3.9,Aleksander Surla
2,1993-94,Drake,MVC,22,13.0,462,2.4,6.8,0.359,1.8,4.6,0.396,0.6,2.2,0.28,2.3,4.0,0.565,3.6,5.7,2.9,0.0,3.1,2.7,7.7,Aleksander Surla
3,1994-95,Drake,MVC,26,16.0,416,3.1,8.7,0.35600000000000004,2.6,7.0,0.37,0.5,1.6,0.294,2.4,3.8,0.6409999999999999,3.7,6.3,3.3,0.1,4.2,4.3,9.0,Aleksander Surla
4,Career,Drake,,99,43.0,1534,2.2,6.1,0.359,1.7,4.5,0.38,0.5,1.6,0.302,1.8,3.3,0.544,3.3,5.6,3.2,0.0,4.4,3.9,6.6,Aleksander Surla
0,1994-95,Nebraska,Big 8,29,0,318,4.7,11.7,0.39799999999999996,3.8,9.2,0.41100000000000003,0.9,2.5,0.35,1.6,2.6,0.619,6.0,1.8,2.1,0.8,3.1,3.6,11.8,Chester Surles
1,1995-96,Nebraska,Big 8,10,0,78,6.2,11.8,0.522,4.6,7.2,0.643,1.5,4.6,0.33299999999999996,7.2,12.3,0.583,7.2,4.1,2.1,1.5,4.6,5.1,21.0,Chester Surles
2,Career,Nebraska,,39,0,396,4.9,11.7,0.42200000000000004,3.9,8.8,0.44799999999999995,1.0,2.9,0.345,2.7,4.5,0.6,6.3,2.2,2.1,0.9,3.4,3.9,13.6,Chester Surles
0,1989-90,George Washington,A-10,29,,396.0,6.3,14.5,0.431,5.1,10.4,0.485,1.2,4.1,0.293,4.6,7.4,0.63,5.4,4.3,2.4,0.3,5.4,,18.4,Dirkk Surles
1,1990-91,George Washington,A-10,30,18.0,736.0,9.3,19.3,0.483,8.3,16.7,0.49700000000000005,1.0,2.6,0.396,3.8,5.2,0.7190000000000001,6.6,2.9,1.6,0.2,3.8,3.4,23.5,Dirkk Surles
2,1991-92,George Washington,A-10,28,27.0,917.0,8.8,19.3,0.457,5.9,11.6,0.508,2.9,7.7,0.381,3.8,5.1,0.741,4.9,3.0,1.8,0.3,3.0,2.7,24.3,Dirkk Surles
3,1992-93,George Washington,A-10,30,,,,,0.45,,,0.517,,,0.354,,,0.7340000000000001,,,,,,,,Dirkk Surles
4,Career,George Washington,,117,45.0,2049.0,11.6,25.2,0.45899999999999996,8.7,17.3,0.503,2.9,8.0,0.364,5.3,7.4,0.7120000000000001,7.5,4.2,2.6,0.3,3.7,,31.4,Dirkk Surles
0,2013-14,Prairie View,SWAC,19,1,137,2.0,6.7,0.304,1.8,4.1,0.429,0.3,2.6,0.111,0.6,0.9,0.667,3.5,1.5,0.6,0.3,2.6,5.3,5.0,Rashaan Surles
1,2015-16,Mississippi Valley State,SWAC,34,9,644,3.2,10.2,0.315,2.1,6.6,0.318,1.1,3.6,0.31,1.2,2.2,0.5429999999999999,5.8,4.8,1.4,0.9,3.0,3.4,8.8,Rashaan Surles
2,2016-17,Mississippi Valley State,SWAC,31,23,810,5.6,13.0,0.433,4.8,9.9,0.483,0.8,3.1,0.27399999999999997,3.1,4.0,0.775,4.5,3.7,2.1,0.9,3.3,3.2,15.2,Rashaan Surles
3,Career,Overall,,84,33,1591,4.3,11.3,0.384,3.4,8.1,0.425,0.9,3.2,0.27899999999999997,2.1,3.0,0.703,5.0,3.9,1.7,0.9,3.1,3.4,11.7,Rashaan Surles
4,,Prairie View,,19,1,137,2.0,6.7,0.304,1.8,4.1,0.429,0.3,2.6,0.111,0.6,0.9,0.667,3.5,1.5,0.6,0.3,2.6,5.3,5.0,Rashaan Surles
5,,Mississippi Valley State,,65,32,1454,4.6,11.8,0.38799999999999996,3.6,8.5,0.425,1.0,3.3,0.292,2.2,3.2,0.7040000000000001,5.1,4.2,1.8,0.9,3.2,3.3,12.3,Rashaan Surles
0,2004-05,ETSU,Southern,10,0,81,4.9,12.8,0.385,3.5,9.4,0.368,1.5,3.5,0.429,1.5,2.0,0.75,9.9,2.5,2.0,0.5,2.0,3.0,12.8,Greg Surmacz
1,Career,ETSU,,10,0,81,4.9,12.8,0.385,3.5,9.4,0.368,1.5,3.5,0.429,1.5,2.0,0.75,9.9,2.5,2.0,0.5,2.0,3.0,12.8,Greg Surmacz
0,2003-04,St. Joseph's,A-10,16,0,78,6.2,9.2,0.667,6.2,9.2,0.667,0.0,0.0,,1.5,4.6,0.33299999999999996,6.7,0.5,1.0,0.5,3.1,4.6,13.8,Artur Surov
1,2004-05,St. Joseph's,A-10,9,0,37,2.2,3.2,0.667,2.2,3.2,0.667,0.0,0.0,,2.2,4.3,0.5,7.6,0.0,1.1,1.1,0.0,5.4,6.5,Artur Surov
2,2005-06,St. Joseph's,A-10,16,0,73,3.8,6.6,0.583,3.8,6.6,0.583,0.0,0.0,,1.6,2.2,0.75,7.1,0.5,0.0,0.5,2.7,3.3,9.3,Artur Surov
